time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,MidLine,ImpulseMACD,ImpulseHisto,ImpulseMACDCDSignal,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label
1692286200,43.369,43.635,43.276,43.623,43.369,43.635,43.276,43.623,42.55582960290305,45.25040646857713,39.86125273722897,47.94498333425121,37.166675871554894,50.63956019992529,34.472099005880814,0,0,-0.0407215313872508,0.0407215313872508,50.951659249836275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692289800,43.628,43.85,43.502,43.698,43.628,43.85,43.502,43.698,42.55765167140781,45.2504312848,39.86487205801562,47.94321089819219,37.17209244462343,50.63599051158438,34.47931283123124,0,0,-0.004285466272297829,0.004285466272297829,51.97005346029215,NaN,NaN,NaN,NaN,51.97005346029215,NaN,51.97005346029215,NaN
1692293400,43.69,43.713,43.461,43.512,43.69,43.713,43.461,43.512,42.55911258669627,45.25020527474809,39.868019898644455,47.94129796279991,37.17692721059264,50.632390650851725,34.48583452254082,0,0,0,0,49.239554112365425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692297000,43.516,43.591,43.001,43.221,43.516,43.591,43.001,43.221,42.56072050038956,45.2489847605688,39.87245624021031,47.93724902074805,37.184191980031066,50.625513280927294,34.49592771985182,0,0,0,0,45.23521964664931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692300600,43.23,43.452,43.019,43.35,43.23,43.452,43.019,43.35,42.56177152064492,45.248192802334806,39.87535023895503,47.934614084024695,37.18892895726514,50.62103536571458,34.50250767557525,0,0,0,0,47.2819334218828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692365400,42.65,42.864,41.66,41.919,42.65,42.864,41.66,41.919,42.55913471556479,45.237192042099565,39.88107738903001,47.91524936863434,37.203020062495234,50.59330669516912,34.52496273596046,0,0,0,0,32.68785229580597,32.68785229580597,NaN,32.68785229580597,NaN,NaN,NaN,NaN,NaN
1692369000,41.912,42.64,41.907,42.387,41.912,42.64,41.907,42.387,42.55828263129192,45.23177099265388,39.884794269929955,47.90525935401584,37.211305908567994,50.5787477153778,34.53781754720603,0,-0.12817236395897424,-0.08544824263931616,-0.04272412131965808,39.287908392022175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692372600,42.384,43.033,42.231,42.873,42.384,43.033,42.231,42.873,42.5587815059502,45.2279518214833,39.8896111904171,47.8971221370164,37.220440874884,50.566292452549504,34.5512705593509,0,-0.16121037913129044,-0.06474946476786887,-0.09646091436342157,45.28742716300841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692376200,42.873,43.188,42.755,42.98,42.873,43.188,42.755,42.98,42.55989454338334,45.2255743585138,39.894214728252884,47.89125417364426,37.228534913122424,50.55693398877472,34.562855097991964,0,-0.1500706257786817,-0.0035861694890328977,-0.1464844562896488,46.539998247423114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692379800,42.989,43.249,42.84,43.18,42.989,43.249,42.84,43.18,42.56087012735391,45.22419121691263,39.89754903779519,47.88751230647135,37.234227948236466,50.55083339603007,34.570906858677745,0,-0.1135107412334051,0.028086507481053985,-0.14159724871445908,48.8950948810979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692383400,43.17,43.514,43.135,43.246,43.17,43.514,43.135,43.246,42.563075624756024,45.22271606851054,39.903435181001505,47.88235651226506,37.243794737246986,50.54199695601958,34.58415429349247,0,-0.0493408237788131,0.054966573151486856,-0.10430739693029996,49.68285569121227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692387000,43.24,43.575,43.202,43.301,43.24,43.575,43.202,43.301,42.56467370766856,45.221882842771834,39.90746457256529,47.879091977875106,37.250255437462016,50.53630111297838,34.593046302358744,0,0,0.054283855004072734,-0.054283855004072734,50.36942522416042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692624600,44.496,45.59,44.222,45.163,44.496,45.59,44.222,45.163,42.579092382892014,45.234953598569376,39.92323116721465,47.89081481424674,37.26736995153729,50.5466760299241,34.61150873585993,0,0,0.01644694125960437,-0.01644694125960437,66.85713313092569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692628200,45.167,45.43,44.876,45.17,45.167,45.43,44.876,45.17,42.58679679476941,45.242422251306664,39.93117133823216,47.898047707843915,37.27554588169491,50.553673164381166,34.61992042515766,0,0.09284028108236697,0.061893520721577985,0.03094676036078899,66.90164956583737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692631800,45.175,45.656,45.112,45.629,45.175,45.656,45.112,45.629,42.593200507159594,45.24933564772092,39.93706536659827,47.905470788282244,37.28093022603694,50.56160592884357,34.62479508547562,0,0.3771053991789799,0.22045683909186428,0.1566485600871156,69.76900827908497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692635400,45.6365,46.168,45.467,46.08,45.6365,46.168,45.467,46.08,42.60151350128484,45.25948392240832,39.94354308016136,47.9174543435318,37.28557265903788,50.57542476465528,34.6276022379144,0,0.660320659997204,0.28356521324435374,0.3767554467528503,72.30755691955241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692639000,46.085,46.308,45.956,46.24,46.085,46.308,45.956,46.24,42.609125777043026,45.26935487120241,39.94889668288364,47.92958396536179,37.28866758872426,50.58981305952118,34.628438494564875,0,0.9205656349162723,0.2679017368854536,0.6526638980308187,73.1683688820256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692642600,46.248,46.85,46.205,46.801,46.248,46.85,46.205,46.801,42.620588680386284,45.28562459948701,39.95555276128556,47.95066051858773,37.290516842184836,50.615696437688456,34.62548092308411,0,1.1790424284751282,0.2590661873455934,0.9199762411295348,75.98689987987622,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692646200,46.794,47.065,46.68,46.958,46.794,47.065,46.68,46.958,42.629760509492684,45.29928722088658,39.960233798098784,47.96881393228048,37.290707086704884,50.63834064367438,34.621180375310985,0,1.412909690436102,0.24207043916026794,1.170839251275834,76.72380109914708,NaN,NaN,NaN,NaN,76.72380109914708,NaN,76.72380109914708,NaN
1692711000,48.133,48.19,46.039,46.086,48.133,48.19,46.039,46.086,42.668920154518155,45.35586240906157,39.98197789997474,48.04280466360499,37.29503564543132,50.72974691814841,34.6080933908879,0,1.4579905680666698,0.1080096724073698,1.3499808956593,64.82495648170497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692714600,46.074,46.584,45.68,45.934,46.074,46.584,45.68,45.934,42.68396477415649,45.3744231867086,39.99350636160439,48.0648815992607,37.303047949052285,50.755340011812805,34.61258953650018,0,1.393396509158542,-0.02803574672856257,1.4214322558871046,62.991098700694295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692718200,45.927,46.165,45.334,45.61,45.927,46.165,45.334,45.61,42.69297843786921,45.38446246172728,40.001494414011134,48.075946485585355,37.31001039015306,50.76743050944343,34.61852636629499,0,1.2569530545096512,-0.11249365606863648,1.3694467105782877,59.14992686346355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692721800,45.61,45.941,45.514,45.645,45.61,45.941,45.514,45.645,42.70012154974248,45.39238947003196,40.007853629452995,48.08465739032144,37.315585709163514,50.77692531061092,34.62331778887403,0,1.1435673644453814,-0.12107161159247681,1.2646389760378582,59.437676704448165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692725400,45.658,45.987,45.418,45.944,45.658,45.987,45.418,45.944,42.706646946030716,45.3997935812006,40.013500310860834,48.09294021637048,37.32035367569095,50.78608685154036,34.62720704052107,0,1.054390974019718,-0.09724615697186567,1.1516371309915836,61.90634492481291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692729000,45.947,46.003,45.59,45.705,45.947,46.003,45.59,45.705,42.7145058838471,45.408645547079615,40.02036622061459,48.10278521031213,37.32622655738208,50.79692487354464,34.632086894149566,0,0.9628410336181332,-0.09075875707627756,1.0535997906944108,58.82450834203753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692732600,45.706,45.762,45.441,45.684,45.706,45.762,45.441,45.684,42.71973476321772,45.41428082578549,40.025188700649956,48.108826888353256,37.33064263808219,50.80337295092102,34.63609657551442,0,0.8588740583377756,-0.09982796365409996,0.9587020219918756,58.548706081265834,58.548706081265834,NaN,58.548706081265834,NaN,NaN,NaN,NaN,NaN
1692797400,45.875,46.6,45.209,46.336,45.875,46.6,45.209,46.336,42.74024495044024,45.439076123485556,40.04141377739493,48.13790729653087,37.342582604349616,50.83673846957618,34.6437514313043,0,0.8095328115658447,-0.06754982294140655,0.8770826345072512,64.16623080199236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692801000,46.343,46.78,46.268,46.58,46.343,46.78,46.268,46.58,42.751480473332656,45.45421308494483,40.04874786172048,48.15694569655701,37.3460152501083,50.85967830816919,34.643282638496125,0,0.8634000671023259,0.019464421433677104,0.8439356456686488,66.02203105481985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692804600,46.587,46.902,46.431,46.698,46.587,46.902,46.431,46.698,42.76038652781781,45.46650411595885,40.05426893967677,48.17262170409989,37.348151351535726,50.87873929224093,34.642033763394686,0,0.9142979519632135,0.051887675086085494,0.862410276877128,66.91442034511559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692808200,46.702,46.804,46.47,46.789,46.702,46.804,46.47,46.789,42.76783217526634,45.47677559443667,40.05888875609602,48.18571901360699,37.34994533692569,50.89466243277732,34.64100191775537,0,0.947304872565752,0.03897057535532156,0.9083342972104305,67.62068688954173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692811800,46.792,47.053,46.775,46.918,46.792,47.053,46.775,46.918,42.77773181479614,45.49099908889008,40.064464540702204,48.204266362984015,37.35119726660827,50.91753363707795,34.63792999251433,0,0.9966823491288608,0.04392062457625201,0.9527617245526088,68.642574849348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692815400,46.92,47.048,46.623,46.941,46.92,47.048,46.623,46.941,42.78756349214369,45.504966509400305,40.070160474887075,48.22236952665692,37.35275745763046,50.939772543913534,34.635354440373845,0,1.0080854176221266,0.024061204516546808,0.9840242131055797,68.83145010153939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692819000,46.934,47.2,46.858,47.115,46.934,47.2,46.858,47.115,42.79623152765991,45.517670084074915,40.07479297124491,48.23910864048992,37.35335441482991,50.96054719690492,34.63191585841491,0,1.0361090212697164,0.022483425262815215,1.0136255960069012,70.28943065966536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692883800,50.22,50.252,48.027,48.029,50.22,50.252,48.027,48.029,48.76933333333333,48.76933333333333,48.76933333333333,48.76933333333333,48.76933333333333,48.76933333333333,48.76933333333333,0,1.2493064864374475,0.1514728446610174,1.09783364177643,76.50625976000862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692887400,48.039,48.508,47.47,47.981,48.039,48.508,47.47,47.981,48.515312335652986,48.881879892757304,48.14874477854867,49.24844744986162,47.78217722144435,49.61501500696594,47.41560966434003,0,1.306981122475797,0.1095155790814768,1.1974655433943202,75.61146113066118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692891000,47.979,48.55,47.7,48.431,47.979,48.55,47.7,48.431,48.471361259215676,48.8243877941111,48.118334724320256,49.17741432900652,47.765308189424836,49.53044086390194,47.412281654529416,0,1.3832518090604111,0.07007200306919259,1.3131798059912185,78.18716756253201,NaN,NaN,NaN,NaN,78.18716756253201,NaN,78.18716756253201,NaN
1692894600,48.4385,48.95,48.185,48.321,48.4385,48.95,48.185,48.321,48.473087928037934,48.80361384768195,48.14256200839392,49.13413976732597,47.8120360887499,49.46466568696999,47.48151016910588,0,1.4540412094004012,0.07261649575486473,1.3814247136455364,76.07221089687934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692898200,48.322,48.698,48.297,48.475,48.322,48.698,48.297,48.475,48.47437210245201,48.792133074216494,48.15661113068752,49.10989404598098,47.83885015892304,49.427655017745465,47.52108918715855,0,1.5013267559984698,0.05512016451204249,1.4462065914864273,77.00981848210236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692901800,48.468,48.57,47.415,47.444,48.468,48.57,47.415,47.444,48.40575420708537,48.768315802963365,48.04319261120738,49.130877398841356,47.68063101532939,49.49343899471935,47.3180694194514,0,1.3537214731591973,-0.08264167302682535,1.4363631461860227,60.04595026763433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692905400,47.446,47.555,47.161,47.165,47.446,47.555,47.161,47.165,48.32855086988534,48.778241697294845,47.878860042475836,49.22793252470435,47.42916921506633,49.677623352113855,46.979478387656826,0,1.155771533932672,-0.18116838709744099,1.336939921030113,56.423761757224725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692970200,47,47.802,46.237,47.052,47,47.802,46.237,47.052,48.123750218730386,48.75164572789197,47.4958547095688,49.37954123705355,46.86795920040722,50.007436746215134,46.24006369124564,0,0.9007916361510055,-0.2359699115966194,1.136761547747625,54.97722632701349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692973800,47.06,47.19,45.246,45.814,47.06,47.19,45.246,45.814,47.87297002921234,48.76437455671318,46.9815655017115,49.65577908421402,46.09016097421066,50.54718361171486,45.19875644670982,0,0.4904344400000866,-0.35856476336116805,0.8489992033612547,42.2097129498845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692977400,45.82,46.015,45.025,45.449,45.82,46.015,45.025,45.449,47.685238864737755,48.75423932790254,46.61623840157297,49.82323979106732,45.54723793840819,50.89224025423211,44.478237475243404,0,0.09197478297307526,-0.40242550340164723,0.4944002863747225,39.31106663490118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692981000,45.449,45.737,45.235,45.36,45.449,45.737,45.235,45.36,47.575290869619415,48.724652826488494,46.42592891275034,49.87401478335757,45.27656695588126,51.02337674022665,44.12720499901218,0,0,-0.19413640765772064,0.19413640765772064,38.61473250086365,38.61473250086365,NaN,38.61473250086365,NaN,NaN,NaN,NaN,NaN
1692984600,45.362,45.955,45.212,45.945,45.362,45.955,45.212,45.945,47.49479917621032,48.68154028747137,46.30805806494927,49.86828139873242,45.12131695368822,51.05502250999347,43.93457584242717,0,0,-0.030658260991025088,0.030658260991025088,45.45409400181929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692988200,45.952,46.364,45.737,46.125,45.952,46.364,45.737,46.125,47.412402405799384,48.6110570092576,46.21374780234117,49.809711612715816,45.01509319888295,51.00836621617403,43.816438595424735,0,0,0,0,47.396186705900696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1692991800,46.13,46.19,45.77,46.003,46.13,46.19,45.77,46.003,47.36842946512923,48.573893942233504,46.16296498802496,49.779358419337775,44.95750051092069,50.98482289644205,43.75203603381642,0,0,0,0,46.19563532862922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693229400,46.476,46.499,44.888,45.645,46.476,46.499,44.888,45.645,47.24320365572214,48.484826184930064,46.00158112651422,49.72644871413799,44.759958597306294,50.96807124334591,43.51833606809837,0,0,0,0,42.771873820784194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693233000,45.648,46.022,45.271,45.887,45.648,46.022,45.271,45.887,47.18186486041256,48.43427574656363,45.92945397426149,49.6866866327147,44.67704308811042,50.939097518865765,43.424632201959355,0,0,0,0,45.70146932865127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693236600,45.88,45.979,45.485,45.884,45.88,45.979,45.485,45.884,47.15113778456731,48.40658049216532,45.895695076969304,49.662023199763325,44.6402523693713,50.91746590736133,43.38480966177329,0,0,0,0,45.67025728789374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693240200,45.882,46.857,45.831,46.782,45.882,46.857,45.831,46.782,47.12290110884325,48.358494839624576,45.88730737806193,49.5940885704059,44.6517136472806,50.829682301187226,43.41611991649928,0,0,0,0,55.47314057654584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693243800,46.786,46.964,46.366,46.66,46.786,46.964,46.366,46.66,47.10870675425846,48.32766523243383,45.8897482760831,49.5466237106092,44.67078979790773,50.76558218878456,43.451831319732364,0,0,0,0,54.046380413414234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693247400,46.662,46.875,46.462,46.578,46.662,46.875,46.462,46.578,47.09650052037789,48.301861075786135,45.89113996496964,49.50722163119438,44.68577940956139,50.71258218660263,43.48041885415314,0,0,0,0,53.05859485942631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693251000,46.577,46.981,46.55,46.826,46.577,46.981,46.55,46.826,47.09058148272175,48.28516601732526,45.895996948118245,49.47975055192877,44.70141241351474,50.674335086532274,43.50682787891123,0,0,0,0,55.69591206986073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693315800,46.6485,48.245,46.395,48.161,46.6485,48.245,46.395,48.161,47.12595926412531,48.28560389471709,45.966314633533536,49.44524852530887,44.80667000294176,50.60489315590065,43.64702537234998,0,0,0,0,66.58066083558265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693319400,48.214,48.54,48.135,48.395,48.214,48.54,48.135,48.395,47.17592608945012,48.33746623975474,46.014385939145505,49.49900639005936,44.85284578884089,50.660546540363974,43.69130563853627,0,0.1327432973413636,0.08849553156090906,0.04424776578045453,68.06182755616213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693323000,48.402,48.92,48.374,48.835,48.402,48.92,48.374,48.835,47.23012401606825,48.40557615456821,46.054671877568296,49.581028293068165,44.87921973906834,50.75648043156812,43.70376760056838,0,0.4283499561397264,0.24131887164602972,0.18703108449369665,70.69216422553325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693326600,48.841,49.062,48.718,48.92,48.841,49.062,48.718,48.92,47.263680234639146,48.450622258693805,46.07673821058449,49.637564282748464,44.88979618652983,50.82450630680312,43.70285416247517,0,0.6837760898545753,0.2688196420760202,0.41495644777855506,71.18585828161459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693330200,48.921,49.057,48.808,48.965,48.921,49.057,48.808,48.965,47.30408688563625,48.504576873859335,46.10359689741317,49.70506686208242,44.903106909190086,50.9055568503055,43.702616920967,0,0.8792610361379474,0.21546534209386436,0.663795694044083,71.45995702426367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693333800,48.966,49.016,48.828,48.905,48.966,49.016,48.828,48.905,47.33389809752505,48.54290698208765,46.12488921296245,49.75191586665025,44.91588032839985,50.96092475121285,43.70687144383725,0,1.0116170277768646,0.15339897652040213,0.8582180512564624,70.497025141824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693337400,48.9,48.9,48.523,48.774,48.9,48.9,48.523,48.774,47.3560494831408,48.568087242728026,46.144011723553575,49.78012500231525,44.93197396396635,50.99216276190248,43.719936204379124,0,1.060078766962235,0.07642649000321933,0.9836522769590156,68.3320061248867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693402200,49.042,49.5,48.425,48.871,49.042,49.5,48.425,48.871,47.43902836135777,48.67011372928661,46.20794299342893,49.90119909721545,44.97685762550009,51.132284465144295,43.74577225757125,0,1.086908171055427,0.03404018245725138,1.0528679885981755,69.08899444683152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693405800,48.876,49.766,48.869,49.493,48.876,49.766,48.869,49.493,47.50548727229036,48.76559959594285,46.24537494863787,50.025711919595345,44.985262624985374,51.28582424324784,43.72515030133288,0,1.1764765861992714,0.06865541146029375,1.1078211747389777,73.46857516490292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693409400,49.496,49.75,49.357,49.67,49.496,49.75,49.357,49.67,47.550957075606604,48.833963712535876,46.26795043867733,50.11697034946515,44.98494380174806,51.39997698639442,43.70193716481879,0,1.2787159998927464,0.09801574751026476,1.1807002523824817,74.57262455592505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693413000,49.675,49.902,49.621,49.796,49.675,49.902,49.621,49.796,47.598913218432884,48.908432434427446,46.28939400243832,50.21795165042201,44.97987478644376,51.52747086641657,43.670355570449196,0,1.3712881532057963,0.0957945734398582,1.2754935797659381,75.35871627296089,NaN,NaN,NaN,NaN,75.35871627296089,75.35871627296089,75.35871627296089,NaN
1693416600,49.802,49.928,49.081,49.113,49.802,49.928,49.081,49.113,47.63843149016588,48.95951067707708,46.31735230325468,50.280589863988276,44.99627311634348,51.601669050899474,43.67519392943228,0,1.3202582167115366,-0.003162573225156562,1.3234207899366932,63.83785802621242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693420200,49.118,49.6,49.003,49.05,49.118,49.6,49.003,49.05,47.67092942443759,48.99742923447426,46.344429614400916,50.32392904451093,45.01792980436424,51.650428854547606,43.69142999432757,0,1.2399816375615629,-0.07052769826473582,1.3105093358262987,62.8828910125342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693423800,49.05,49.287,48.936,49.264,49.05,49.287,48.936,49.264,47.685315224900016,49.01342555452753,46.3572048952725,50.34153588415504,45.02909456564499,51.669646213782556,43.700984236017476,0,1.1645364034115957,-0.07705568248330263,1.2415920858948983,64.8086582623474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693488600,49.376,49.746,49.188,49.613,49.376,49.746,49.188,49.613,47.73835070741075,49.08260831230257,46.39409310251894,50.426865917194384,45.04983549762712,51.7711235220862,43.705577892735306,0,1.143647488194837,-0.0390743548611614,1.1827218430559985,67.74758171844462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693492200,49.615,49.695,49.28,49.553,49.615,49.695,49.28,49.553,47.77191626812607,49.1250966498159,46.41873588643624,50.47827703150573,45.065555504746406,51.831457413195565,43.712375123056574,0,1.1106467144342176,-0.028963487579332536,1.1396102020135501,66.71602498310422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693495800,49.552,49.664,49.14,49.222,49.552,49.664,49.14,49.222,47.79762797219389,49.154396014296815,46.44085993009096,50.51116405639974,45.08409188798803,51.86793209850267,43.7273238458851,0,1.0278735841088036,-0.0661823448038159,1.0940559289126195,61.18149396287492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693499400,49.222,49.425,48.96,49.395,49.222,49.425,48.96,49.395,47.819936777072726,49.17819430252387,46.46167925162158,50.536451827975014,45.10342172617044,51.89470935342616,43.745164200719294,0,0.9424196505132869,-0.08456033250548245,1.0269799830187694,62.91319484678824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693503000,49.409,49.491,49.156,49.415,49.409,49.491,49.156,49.415,47.83773704379878,49.19804833187851,46.477425755719054,50.55835961995824,45.117114467639325,51.91867090803797,43.7568031795596,0,0.8800757554707417,-0.070047241226869,0.9501229966976107,63.11803574895429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693506600,49.419,49.655,49.296,49.604,49.419,49.655,49.296,49.604,47.864003453570575,49.22964581749971,46.49836108964144,50.59528818142884,45.13271872571231,51.960930545357975,43.767076361783175,0,0.8472508844526132,-0.0426645456929341,0.8899154301455473,65.08084234164016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693510200,49.604,49.705,49.363,49.369,49.604,49.705,49.363,49.369,47.88052206591685,49.24884520163426,46.51219893019944,50.61716833735167,45.14387579448203,51.98549147306908,43.77555265876462,0,0.7950615832695576,-0.045734491128079924,0.8407960743976375,60.7515997217012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693575000,49.75,49.8,48.479,48.807,49.75,49.8,48.479,48.807,47.91485109281045,49.2766745773955,46.553027608225406,50.63849806198054,45.19120412364036,52.00032154656559,43.829380639055316,0,0.6221140424427887,-0.13269479427886444,0.7548088367216531,51.86586188426996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693578600,48.8115,48.8115,48.145,48.414,48.8115,48.8115,48.145,48.414,47.92606158723685,49.27593312699956,46.57619004747414,50.62580466676227,45.22631850771143,51.97567620652498,43.87644696794872,0,0.39912656269824254,-0.2063075001052871,0.6054340628035296,46.719771543726836,46.719771543726836,NaN,46.719771543726836,NaN,NaN,NaN,NaN,NaN
1693582200,48.422,48.567,48.215,48.488,48.422,48.567,48.215,48.488,47.93236249546218,49.274807397145246,46.58991759377911,50.61725229882831,45.247472692096046,51.95969720051138,43.90502779041298,0,0.22673624562858663,-0.18925603796128598,0.4159922835898726,47.77060681084418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693585800,48.492,48.799,48.41,48.571,48.492,48.799,48.41,48.571,47.93956689153475,49.27643834687988,46.60269543618963,50.613309802225004,45.2658239808445,51.95018125757013,43.928952525499376,0,0.11488688379419898,-0.13202968024614373,0.2469165640403427,48.985924004740625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693589400,48.573,48.723,48.433,48.48,48.573,48.723,48.433,48.48,47.94431107655007,49.277007450406444,46.6116147026937,50.609703824262816,45.27891832883733,51.94240019811919,43.946221954980956,0,0.018136568159221156,-0.1017833310347811,0.11991989919400226,47.676069407427036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693593000,48.475,48.658,48.351,48.642,48.475,48.658,48.351,48.642,47.95057883268009,49.27778255535672,46.62337511000345,50.60498627803336,45.296171387326815,51.932190000709994,43.96896766465018,0,0,-0.04434115065114005,0.04434115065114005,50.227588223496404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693596600,48.644,48.67,48.426,48.514,48.644,48.67,48.426,48.514,47.95453524004604,49.27812203536804,46.63094844472404,50.60170883069004,45.30736164940204,51.925295626012044,43.98377485408004,0,0,-0.006045522719740386,0.006045522719740386,48.22651078902571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693920600,48.216,48.786,47.869,48.317,48.216,48.786,47.869,48.317,47.962425343410985,49.27289188485863,46.65195880196334,50.583358426306276,45.34149226051569,51.89382496775392,44.03102571906805,0,0,0,0,45.239219239309016,45.239219239309016,NaN,45.239219239309016,NaN,NaN,NaN,NaN,NaN
1693924200,48.318,48.665,48.28,48.4,48.318,48.665,48.28,48.4,47.96710185072997,49.27210954083253,46.662094160627404,50.577117230935094,45.35708647052484,51.88212492103766,44.05207878042228,0,0,0,0,46.73621423763376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693927800,48.405,48.443,48.104,48.332,48.405,48.443,48.104,48.332,47.9696882048391,49.26982887660931,46.669547533068894,50.56996954837952,45.369406861298685,51.870110220149726,44.06926618952848,0,0,0,0,45.635513733564075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693931400,48.332,48.539,48.316,48.397,48.332,48.539,48.316,48.397,47.97201119418007,49.26917284080646,46.67484954755368,50.566334487432854,45.377687900927285,51.86349613405925,44.08052625430089,0,0,0,0,46.92233020282279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693935000,48.401,48.765,48.383,48.757,48.401,48.765,48.383,48.757,47.977448480021806,49.27066312078711,46.6842338392565,50.56387776155242,45.39101919849119,51.857092402317726,44.09780455772589,0,0,0,0,53.488809846636755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
